hhkey	income	kwhpc	wgt
5116	8.07063788344	22.1575858227	149.243634671
5117	6.6449974092	35.2315824381	108.768445114
5118	8.37399589918	28.6104274362	274.714404688
5119	7.80064954349	34.4096905302	137.674418192
5120	9.01408370688	30.7221489935	170.781089461
5121	22.9396829458	61.8515898655	88.6513204318
5122	4.33369419083	14.9465825181	144.675201283
5123	25.3187452789	42.3956917762	129.636875296
5124	53.8886236937	121.666759629	29.0661165623
5125	4.99092998325	11.374085417	221.607208538
5126	8.16063434683	51.20358493	88.0379299016
5127	16.7159243948	22.482513665	60.9800516746
5128	19.1076838822	26.2639610082	125.276227708
5129	4.33369419083	30.4166899073	125.270861811
5130	13.2143033954	68.8193712377	58.2356008514
5131	6.47829501075	25.6017875536	219.226691117
5132	6.18273697557	23.3826440403	99.8231180273
5133	29.0357453024	73.2279148771	127.084877507
5134	10.6140858307	70.1479419437	28.7676585199
5135	15.9003238969	46.3886923992	125.410717637
5136	5.85048636996	26.4236892843	125.472825041
5137	16.1213425999	58.5823319017	167.402857699
5138	11.1141898754	60.8333699918	59.6632947964
5139	67.1722625834	78.872076226	124.956100575
5140	29.682333969	52.8473687458	62.0688720976
5141	22.1116688528	35.2315824381	99.8306645335
5142	10.7937888969	51.20358493	114.763179597
5143	27.4853271939	51.1219870708	160.762503053
5144	0.433369419083	19.2287756984	132.747040544
5145	9.1024911881	39.5972594521	104.170373707
5146	12.3475572057	50.4609235906	26.9453884752
5147	8.08754011678	31.414940063	137.439802908
5148	6.79956557103	34.4096905302	130.474526072
5149	6.50054076113	38.4026911532	133.841797704
5150	13.0357555707	37.1109558839	165.221791812
5151	3.98122055768	22.001099065	106.029896777
5152	15.0945429517	26.5395391882	110.782117847
5153	7.01105038106	7.49417056681	217.239710867
5154	6.80320668219	9.88495149842	194.060405758
5155	1.73347767633	9.88495149842	207.768560123
5156	11.703867145	40.5555799945	107.263459418
5157	18.6348855457	28.819485729	153.0150611
5158	28.6457147681	50.2245776064	157.775639269
5159	6.71606996662	51.20358493	117.620006004
5160	3.14019424461	24.7123836575	72.9520986014
5161	2.02253485254	32.0003681132	206.539084697
5162	13.289992718	23.3826440403	127.181349486
5163	4.50704132833	13.2006614036	223.986355942
5164	3.7682339337	37.1109558839	221.954393491
5165	6.69382316602	68.8193712377	84.0354616473
5166	5.30530795266	38.4026911532	195.26065417
5167	6.24051900466	58.5823319017	225.59601088
5168	12.5677147287	114.441709745	110.10441647
5169	6.99198259502	149.343826215	86.9012388272
5170	10.5164259153	40.5555799945	130.028014939
5171	13.91924226	71.6302883191	86.8001087935
5172	6.28038953943	42.7223778967	25.7837402712
5173	9.31628753134	30.9257949328	200.276397867
5174	10.6140858307	137.638703184	25.7837402712
5175	18.2015124508	53.7227162393	126.382630006
5176	12.6486131402	45.8795873737	83.9108472516
5177	52.00433029	14.9465825181	122.252259317
5178	7.80064954349	50.2245776064	117.081132942
5179	52.00433029	58.5823319017	154.533495789
5180	3.90032424664	34.4096905302	122.793758244
5181	9.97731881719	25.3379770678	76.9867051539
5182	9.9674961138	44.3151716454	51.9766016481
5183	9.19263153157	54.6109512243	77.9998093448
5184	6.93391070533	48.5751948042	129.382052272
5185	10.275477196	25.6984437394	78.9345257721
5186	12.5930250197	24.3333519258	126.286158028
5187	19.0682481383	38.4026911532	105.920147058
5188	8.66738838166	16.474919164	85.7716832541
5189	10.5597684759	32.5473596132	77.9284314977
5190	23.9104323769	40.5555799945	78.9121945071
5191	10.400866058	88.6303334679	22.8627628528
5192	27.9523283185	46.3886923992	117.539631717
5193	12.1343416339	61.8515898655	85.2425601407
5194	7.16532973252	60.8333699918	60.7213241039
5195	28.8124791295	56.0955470171	143.643350703
5196	1.2810399461	38.4026911532	130.907337042
5197	7.9473011504	53.6087719553	148.606919614
5198	6.81834559692	36.2963819494	84.9300023477
5199	19.2681784329	35.2315824381	89.5979331669
5200	9.61646758274	50.2245776064	117.533466644
5201	8.66738838166	26.4236892843	113.646251007
5202	3.46695535266	35.2315824381	92.727666813
5203	2.02238992224	51.20358493	83.7903200711
5204	4.33369419083	38.4026911532	116.904400844
5205	7.69664000073	46.3886923992	114.177155142
5206	6.06717081694	57.6389714579	61.2634737885
5207	11.700968539	46.3886923992	110.997027731
5208	5.200433029	30.9257949328	185.949909496
5209	15.372483554	44.96502733	24.9231303068
5210	6.50054076113	28.4201895958	117.376828118
5211	7.59841086634	35.2315824381	79.3423339456
5212	17.0279551235	60.8333699918	46.5932940049
5213	15.6446374467	76.8053823064	47.9882103109
5214	10.6175515552	63.9024887499	94.7870752556
5215	14.2543883209	36.1101223362	46.5932940049
5216	14.7345591986	67.0109673999	100.795863823
5217	4.16034600311	29.8583825612	125.266066754
5218	2.87063859511	10.0211345634	178.92983201
5219	6.28038953943	111.801935013	24.5204254439
5220	27.73563652	100.449155213	53.0432049741
5221	8.06656513205	37.1109558839	125.358999523
5222	14.041172749	44.3151716454	47.3901297124
5223	4.16034600311	21.1389435692	123.031113561
5224	23.9861322016	51.4970798664	20.60899477
5225	9.64073500574	44.3151716454	45.5147030367
5226	9.53412616961	60.8333699918	45.9588052243
5227	9.95016119	27.5277504596	123.908494808
5228	53.3044390723	60.7190033281	97.3109991282
5229	7.94279465834	48.5415812404	69.0453830668
5230	39.5432233471	100.449155213	43.3259536423
5231	11.6229687335	57.2208548723	104.599965139
5232	9.60519977725	80.9586612813	72.678289435
5233	12.6743225147	35.0739660604	47.8273704019
5234	4.62260748696	25.6017875536	177.581964346
5235	4.0447808947	40.5555799945	77.957727012
5236	2.67128907192	40.5555799945	74.8590356511
5237	60.6717186716	169.58278675	25.0617873692
5238	15.1679322935	46.3886923992	102.180984512
5239	15.1777518462	61.8515898655	79.0873396692
5240	12.6743225147	48.8210394198	48.9492767175
5241	8.41326045727	15.202780347	133.407160045
5242	4.85373770377	24.3333519258	141.726127114
5243	3.46695535266	11.6913220201	169.539740561
5244	19.0682481383	52.8473687458	52.7152344981
5245	27.8422548081	63.9024887499	108.177397266
5246	16.2946918379	27.5277504596	130.029613291
5247	12.9144027024	55.6417147921	25.9042217845
5248	10.9786905498	23.3826440403	85.6045755207
5249	12.9001092144	38.4026911532	109.33208122
5250	14.0628387782	120.873668121	113.01342908
5251	49.6930281218	85.2033216074	171.927336399
5252	15.6012948861	87.2724024633	248.452791328
5253	3.03358540847	30.4166899073	236.809593971
5254	8.18721435327	86.2872951913	47.2494861264
5255	1.73347767633	61.8515898655	172.388118534
5256	8.22733273985	32.6976285491	443.097052349
5257	19.6460789315	40.5555799945	178.619751663
5258	10.9209074705	51.20358493	171.553664464
5259	13.289992718	45.8795873737	171.917403781
5260	9.13022643604	121.666759629	56.0072123198
5261	6.67978278094	37.1109558839	315.091866418
5262	5.200433029	60.7190033281	267.543397077
5263	6.39956635285	30.4166899073	218.297249252
5264	8.53275443699	51.20358493	161.650501925
5265	3.90032424664	30.4166899073	224.440516332
5266	4.33369419083	68.8193712377	108.883937485
5267	6.49823027814	76.2944797116	160.30446095
5268	72.2282295124	164.898399716	164.277051433
5269	9.40342319669	27.5277504596	267.639640719
5270	33.3694447443	101.272992032	229.068317092
5271	24.7020563626	57.2208548723	256.20491417
5272	8.66738838166	107.445432479	127.639505757
5273	60.5616451612	84.7913835524	118.91352969
5274	12.5503756041	58.5823319017	359.104552128
5275	14.9079084365	153.610744967	58.5424730769
5276	11.4097531617	56.5275824864	180.381935078
5277	8.45070393467	87.2724024633	244.902280021
5278	10.1607795689	37.5563699837	105.407064552
5279	37.8324577187	51.1219870708	305.900084823
5280	8.23401843747	96.7703854213	121.596706536
5281	6.28038953943	185.554730306	44.7385774084
5282	15.9612891414	61.8515898655	149.025117078
5283	23.6151631521	146.455829754	100.990760052
5284	29.4691183972	58.5823319017	267.463136957
5285	33.8738861957	116.363242575	160.215524061
5286	22.155147942	73.2279148771	200.233699027
5287	17.3347767633	35.2315824381	164.793775899
5288	14.3722649625	48.8186131923	301.923041787
5289	10.400866058	35.2315824381	165.270084885
5290	13.6499764711	51.20358493	152.946331951
5291	14.6392202684	79.7121108143	200.37492487
5292	4.85373770377	30.7221489935	254.37605663
5293	7.29389550866	61.8515898655	152.196818888
5294	37.5011869679	84.7913835524	110.556304917
5295	26.2153807168	66.0032971951	51.3748220058
5296	73.5260278117	76.2944797116	155.845286358
5297	2.16684657031	17.6157863077	316.963651134
5298	3.14019424461	44.3151716454	95.7218373501
5299	49.2407300708	60.7190033281	215.348289252
5300	29.4691183972	57.2208548723	235.674192995
5301	5.35471238046	35.2315824381	158.52058561
5302	16.4680410758	76.8053823064	113.259324165
5303	76.8129944385	76.8053823064	99.0388750526
5304	21.3795608087	56.3148602955	323.409805975
5305	13.5575256446	47.4235422447	141.338412513
5306	32.7964029523	41.8445255934	346.455191996
5307	27.1578162291	61.8515898655	157.90773167
5308	94.4745260086	114.441709745	106.386808847
5309	25.6988092297	57.2208548723	199.313390604
5310	27.4106145755	127.805016791	104.600718648
5311	27.4088817133	202.545885836	109.423917977
5312	34.8615336593	67.0109673999	223.365738576
5313	29.366848018	97.6372263847	143.919865651
5314	14.9477747704	92.7773847983	96.9094359454
5315	95.6336428171	209.700211682	161.089936939
5316	28.2088864509	146.455829754	84.7760581872
5317	22.1313079583	153.610744967	45.6904647061
5318	17.3347767633	61.8515898655	168.300104181
5319	6.28038953943	228.883419489	45.6904647061
5320	5.88948942338	101.272992032	201.624950539
5321	3.69808556948	61.8515898655	175.67090583
5322	52.00433029	87.2724024633	241.022393972
5323	14.7345591986	61.8515898655	183.061801051
5324	49.7934501146	17.7260666936	293.209167531
5325	5.89382367944	53.6087719553	313.312786136
5326	11.4384766662	32.6976285491	405.612836624
5327	13.4321399332	97.6372263847	160.950994456
5328	32.9360716494	169.58278675	58.3265927647
5329	31.8448515344	68.8193712377	105.988145532
5330	50.2708484127	107.445432479	115.474788877
5331	24.6067174324	44.3151716454	108.351800336
5332	7.75297902817	101.272992032	234.948084377
5333	10.400866058	40.5555799945	173.683126404
5334	11.4808215182	52.8473687458	91.4907704659
5335	26.4459354133	37.1109558839	293.146717623
5336	54.9512358284	68.8193712377	118.939559999
5337	23.8786527335	46.3886923992	238.496997332
5338	8.01733399048	26.4236892843	230.128253005
5339	26.8689008325	46.3886923992	264.731895374
5340	12.6743225147	44.3151716454	120.853244379
5341	6.28038953943	49.4247673149	57.853868654
5342	9.23007500897	29.1249546379	308.416348022
5343	22.8992389911	84.7913835524	117.562351153
5344	5.67598399096	58.1816016422	338.472792254
5345	6.2855891764	56.2613850643	175.26755021
5346	14.9477747704	68.8193712377	101.724517928
5347	3.35803498331	44.6739782666	370.569190699
5348	8.32069200622	24.3333519258	349.948276788
5349	18.530871802	46.3886923992	241.085072216
5350	10.4435091724	67.5778402128	317.05681224
5351	36.8363979965	26.4236892843	223.423393427
5352	50.5022747915	258.548028008	86.6556748293
5353	3.00272995827	15.202780347	242.474040368
5354	17.3347767633	41.2430962295	224.799232256
5355	34.016033411	293.036015943	36.4398409126
5356	23.6151631521	121.666759629	36.2674129494
5357	8.01386721577	121.666759629	39.1859129218
5358	36.3007545225	97.6372263847	134.67705095
5359	144.958547984	134.021954445	81.9836567949
5360	43.3265447348	75.8336929562	39.1859129218
5361	19.0682481383	22.1575858227	260.672537195
5362	7.09339074397	26.4236892843	213.811359344
5363	9.64073500574	66.7996793353	109.315675276
5364	5.41711747598	30.4166899073	235.100727022
5365	10.8342328515	50.2245776064	223.142540093
5366	9.16266666753	17.3809628548	440.649061627
5367	20.8017300155	50.2245776064	263.820263721
5368	28.6023827097	55.6417147921	49.4980024802
5369	28.2756174008	35.0739660604	110.87446836
5370	11.4808215182	35.0739660604	107.729687368
5371	6.28038953943	121.666759629	50.5569907991
5372	8.66738838166	50.2245776064	214.09609439
5373	7.87172210092	61.8515898655	156.674260364
5374	20.4247011992	30.4166899073	212.761356048
5375	9.82303841551	35.2315824381	155.209142141
5376	21.8816917771	153.610744967	46.166408355
5377	9.2452139237	35.2315824381	173.998800984
5378	115.8162159	174.544765635	100.50636797
5379	13.441098306	54.4481287716	308.390546049
5380	8.76403063432	67.0109673999	202.223875981
5381	8.49404124416	29.5434444893	213.934432471
5382	12.9941458724	30.4166899073	301.938340302
5383	17.1713941089	30.4166899073	295.262022729
5384	4.96034653991	44.3151716454	129.406598397
5385	3.46695535266	21.1978409767	630.020586734
5386	9.3607790321	37.1109558839	398.935491539
5387	13.0010773214	73.2279148771	312.732355914
5388	7.7919820816	19.0034803451	307.971092737
5389	10.3202585573	21.6087869306	487.162369516
5390	5.89382367944	37.1109558839	383.838254853
5391	6.1971827454	57.2208548723	249.406208477
5392	20.7263242523	58.8368696803	109.096210087
5393	16.4051329251	32.6976285491	446.752712404
5394	4.33369419083	11.2412519211	277.3273682
5395	8.66738838166	114.441709745	119.115607089
5396	11.9176603376	30.4166899073	257.500607048
5397	11.1141898754	76.8053823064	117.564177842
5398	12.9365098238	46.3886923992	230.67854287
5399	4.85705954819	33.7576541878	802.941984097
5400	0.0	76.0139213806	61.3763517116
5401	55.4712835422	185.554730306	56.7484938679
5402	11.8075868271	44.3151716454	104.213734722
5403	13.5595525683	23.9513537137	316.221444825
5404	20.8017300155	45.7766838979	277.535953176
5405	28.3696645609	42.3956917762	231.102791238
5406	7.87172210092	35.2315824381	153.268057436
5407	6.97655381969	45.7766838979	272.628326595
5408	28.8912981063	51.20358493	179.029044021
5409	7.32683144378	35.2315824381	162.200905958
5410	13.3581729708	76.8053823064	90.9346009482
5411	11.2676059464	38.4026911532	255.513740966
5412	11.2676059464	38.4026911532	280.705371626
5413	13.860188415	45.7766838979	300.166909278
5414	15.6012948861	92.7773847983	128.004272586
5415	26.7342731891	61.8515898655	184.385122591
5416	12.3302285832	55.6417147921	56.7649454799
5417	14.3445286643	42.3956917762	253.973043513
5418	27.3022739273	73.2279148771	245.849988769
5419	32.3582408563	66.9660969267	196.454851677
5420	13.4344504162	46.3886923992	251.925896716
5421	9.74734384188	60.8333699918	114.468283597
5422	15.7170080755	38.4026911532	254.075908901
5423	9.37666885381	22.9397936868	446.900788328
5424	15.8332988856	35.8151441596	369.763621138
5425	11.7483544449	76.2944797116	186.651357821
5426	9.2452139237	29.5434444893	210.768781565
5427	9.64246891821	36.4061908417	256.032292121
5428	18.8371263233	66.9660969267	215.245195528
5429	77.1397492452	52.8473687458	140.987345846
5430	6.93391070533	34.4096905302	258.530174268
5431	9.53412616961	66.0032971951	27.1610861186
5432	9.2452139237	41.6203795058	79.6370130264
5433	7.80064954349	53.7227162393	112.191659077
5434	8.66738838166	69.7334597878	25.4101710874
5435	21.1261848415	43.0575607245	162.556196842
5436	6.35608516329	19.9287865136	86.9470087871
5437	8.66738838166	39.8093038709	52.1510275517
5438	13.4344504162	101.272992032	107.770057181
5439	6.08046134527	35.2315824381	85.0978293396
5440	12.184269071	53.6087719553	137.625782615
5441	31.6892720111	38.4026911532	135.802861812
5442	34.9890933251	33.3149413533	99.7117813725
5443	11.3102448599	45.7766838979	188.76940296
5444	12.7485730364	45.8795873737	104.212444623
5445	7.72379762792	61.8515898655	104.487052966
5446	14.3011861038	44.7914882209	137.014527027
5447	6.14517797402	24.7123836575	64.4390002281
5448	15.2745400794	46.3886923992	132.963617281
5449	8.07063788344	73.2279148771	148.129012275
5450	6.15384543591	73.2279148771	142.417300318
5451	10.8085759881	37.1109558839	153.401063181
5452	44.4925929924	142.497542847	105.256522598
5453	16.5646822783	68.0989290337	128.554904955
5454	6.47164922148	28.2637912432	193.152884153
5455	13.5176593107	92.2350198292	30.3152631381
5456	11.3209045882	22.1575858227	127.381143524
5457	31.2026002744	72.0580115866	159.867083258
5458	10.6175515552	36.0068947085	126.957922667
5459	36.6829819255	146.455829754	57.7825250573
5460	45.2836393573	97.5689875104	61.1365646156
5461	7.33391097373	92.8726265033	104.388685798
5462	9.49945737224	27.5277504596	143.332813684
5463	20.041602114	35.0739660604	51.8109895159
5464	15.7399763769	46.3886923992	107.894180654
5465	9.80411555977	38.4026911532	106.591706195
5466	39.0912193576	57.2208548723	112.708041039
5467	13.1076956095	52.8473687458	53.2477141513
5468	13.0010773214	26.4236892843	128.193448998
5469	44.4036078904	64.5135935551	83.0176651506
5470	21.6684657031	60.8333699918	54.9288496877
5471	7.3672795993	42.3956917762	107.652212949
5472	16.9014036685	31.6145881296	105.948175307
5473	23.4019475803	44.3151716454	51.2185031504
5474	8.98114672154	32.6976285491	204.890384296
5475	14.0810390829	88.6303334679	24.1909936172
5476	46.4771298516	92.7773847983	48.2629442383
5477	16.1791256792	51.20358493	81.9050292783
5478	28.8912981063	76.2944797116	80.7071213106
